0.568584	0.01038881795
0.571078	0.01058335931
0.573571	0.01080321637
0.576065	0.01100511489
0.578559	0.01047848712
0.581053	0.009893754559
0.583546	0.009981609705
0.58604	0.01017953223
0.588534	0.009749008843
0.591028	0.009969146069
0.593521	0.009302301564
0.596015	0.009395233477
0.598509	0.008719231471
0.601003	0.008905858935
0.603496	0.009168057935
0.60599	0.009308991412
0.608484	0.008451403374
0.610977	0.00763677432
0.613471	0.007746434079
0.615965	0.007005083674
0.618459	0.008024270745
0.620952	0.008172559807
0.623446	0.007399383453
0.62594	0.006593760993
0.628434	0.006714963547
0.630927	0.006845435355
0.633421	0.006980250547
0.635915	0.006032067777
0.638409	0.006007687967
0.640902	0.00607701779
0.643396	0.006273534864
0.64589	0.006397594706
0.648383	0.005337742985
0.650877	0.005404879647
0.653371	0.005572058804
0.655865	0.005718937855
0.658358	0.004646603363
0.660852	0.004900086191
0.663346	0.004640966999
0.66584	0.004317895075
0.668333	0.004295275675
0.670827	0.004125746166
0.673321	0.003907776138
0.675815	0.00370781475
0.678308	0.003536978195
0.680802	0.003477743498
0.683296	0.003264740847
0.685789	0.003176957931
0.688283	0.002955468809
0.690777	0.002716594192
0.693271	0.002596458327
0.695764	0.00234097508
0.698258	0.002228081804
0.700752	0.001971996757
0.703246	0.001850940189
0.705739	0.001587186424
0.708233	0.001467110504
0.710727	0.001190155053
0.713221	0.001051055456
0.715714	0.000906363092
0.718208	0.0007584215614
0.720702	0.0004620738262
0.723195	0.0003173911703
0.725689	0.0003245678939
0.728183	1.485179179e-8
0.730677	-0.0001645312985
0.73317	-0.0003320749185
0.735664	-0.00050182693
0.738158	-0.0005039188871
0.740652	-0.0008449701796
0.743145	-0.0008535534061
0.745639	-0.001213755007
0.748133	-0.001239623277
0.750627	-0.00161930081
0.75312	-0.001630547106
0.755614	-0.001826847484
0.758108	-0.0018526808
0.760602	-0.002267438141
0.763095	-0.002323867233
0.765589	-0.002555675665
0.768083	-0.002555689583
0.770576	-0.002752454192
0.77307	-0.00296901585
0.775564	-0.003200966103
0.778058	-0.003243916524
0.780551	-0.003496028206
0.783045	-0.003755253138
0.785539	-0.003810681755
0.788033	-0.004082969812
0.790526	-0.004138065027
0.79302	-0.004183339591
0.795514	-0.004426019399
0.798008	-0.004416916086
0.800501	-0.004644958009
0.802995	-0.004917499999
0.805489	-0.004775126584
0.807982	-0.005115077478
0.810476	-0.00519615461
0.81297	-0.005452885069
0.815464	-0.005458898985
0.817957	-0.005477171022
0.820451	-0.005780273801
0.822945	-0.006153261168
0.825439	-0.006239553645
0.827932	-0.006222523547
0.830426	-0.006249676472
0.83292	-0.006400791433
0.835414	-0.006531384332
0.837907	-0.006823540673
0.840401	-0.006841826042
0.842895	-0.007165202955
0.845388	-0.007235251602
0.847882	-0.007297471313
0.850376	-0.007376648739
0.85287	-0.007764250635
0.855363	-0.007859339586
0.857857	-0.007904052742
0.860351	-0.007937342412
0.862845	-0.007982951627
0.865338	-0.008039628725
0.867832	-0.008106992518
0.870326	-0.008196960685
0.87282	-0.008614165761
0.875313	-0.008446285038
0.877807	-0.008876384261
0.880301	-0.00865755544
0.882794	-0.008997925566
0.885288	-0.009338233592
0.887782	-0.009406105525
0.890276	-0.009506940354
0.892769	-0.009637373574
0.895263	-0.009770783467
0.897757	-0.009888357459
0.900251	-0.009971657508
0.902744	-0.009674480307
0.905238	-0.01007696609
0.907732	-0.009894107815
0.910226	-0.01004858058
0.912719	-0.01014176041
0.915213	-0.01055617725
0.917707	-0.01025927567
0.920201	-0.01067521078
0.922694	-0.01039404952
0.925188	-0.01085035357
0.927682	-0.0109729904
0.930175	-0.01111748033
0.932669	-0.01128181096
0.935163	-0.01104868045
0.937657	-0.01114724429
0.94015	-0.01159389864
0.942644	-0.01123365838
0.945138	-0.01169228045
0.947632	-0.01147829704
0.950125	-0.01163743982
0.952619	-0.01207706826
0.955113	-0.01210507221
0.957607	-0.01181568647
0.9601	-0.01193865299
0.962594	-0.01200159039
0.965088	-0.0120792779
0.967581	-0.01223910041
0.970075	-0.01240952298
0.972569	-0.0125241549
0.975063	-0.01263350761
0.977556	-0.01278530194
0.98005	-0.012937606
0.982544	-0.01259989816
0.985038	-0.01314708184
0.987531	-0.01325295031
0.990025	-0.01292192374
0.992519	-0.0130877694
0.995013	-0.01324610136
0.997506	-0.01334859381
1.	0.02472958493
